is_risky,label,entityname,nature,firstcreditx_year,cred_level_desc,threshold,risk_flag,check_result,corp_oper_income_24m,corp_oper_expns_24m,corp_oper_diff_12m,corp_oper_diff_24m,taxes_level_cd,corp_curr_fin_asset_bal,corp_curr_fin_asset_bal_diff,total_avg_depst_bal_3m,n_ph_num4,n_ph_amt4,n_ph_amt2,unpayoff_mg_ratio,rep_overdue_cnt_3m,rep_overdue_cnt_24m,corp_curr_lab_amt,flag_8,creditamt,amtused,n_u0343_hit,n_ph_amt1_hit,n_ph_amt2_hit,tj_result,rep_crdt_card_limit,rep_crdt_card_avg_limit_6m,rep_crdt_card_used_limit,reserve_8,down30,industry_cd_desc,branchname
False,否,测试企业_10_优质有限公司,外资,2016,AAA,0.0796,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",8610662.0,5891497.0,1323902,2719165,A,2231787,1835279,88040,3,14356324,2177365,100%,0,0,0,否,16212151,2419669,未命中,未命中,未命中,正常,168175,62111,30122,否,否,交通运输,北京分行
False,否,测试企业_11_优质有限公司,外资,2014,A,0.1645,否,贷后检查：企业近期经营正常，无异常风险信号。,43908353.0,36766853.0,3615907,7141500,B,6197252,278538,233121,1,5417570,1580284,100%,0,0,0,否,7073745,1603836,未命中,未命中,未命中,正常,297681,131356,45952,否,否,交通运输,上海分行
False,否,测试企业_12_优质有限公司,外资,2010,A,0.0926,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",13238051.0,10324387.0,1509879,2913664,B,2080783,1275988,321275,1,27672442,1768475,100%,0,0,0,否,10719173,2493662,未命中,未命中,未命中,正常,276063,31498,86122,否,否,批发零售,北京分行
False,否,测试企业_13_优质有限公司,国有,2019,A,0.1887,否,贷后检查：企业订单量稳定，现金流充裕。,19608446.0,13075457.0,3246691,6532989,A,7037347,610867,163511,4,12893285,4996372,100%,0,0,0,否,11735815,1533742,未命中,未命中,未命中,正常,203194,74337,56276,否,否,建筑业,深圳分行
True,是,测试企业_14_风险有限公司,外资,2016,CC,0.5947,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。",49829096.0,66541937.0,-8403995,-16712841,D,33552,-124046,3710,6,19809317,914205,78%,3,7,130895,是,11405324,11225531,命中,命中,命中,高风险,481269,446000,450137,是,否,制造业,上海分行
False,否,测试企业_15_优质有限公司,外资,2020,AA,0.1753,否,贷后检查：企业订单量稳定，现金流充裕。,40207832.0,35802258.0,2119655,4405574,B,7898077,1602438,159024,1,40645626,719274,100%,0,0,0,否,12749179,2105635,未命中,未命中,未命中,正常,392472,105490,68727,否,否,制造业,深圳分行
False,否,测试企业_16_优质有限公司,国有,2013,A,0.1032,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",48316326.0,34238589.0,7082813,14077737,A,4496159,607252,436083,4,41307622,3338254,100%,0,0,0,否,17368659,2519448,未命中,未命中,未命中,正常,351607,65707,58837,否,否,计算机服务业,北京分行
False,否,测试企业_17_优质有限公司,合资,2011,A,0.0658,否,贷后检查：企业订单量稳定，现金流充裕。,46643774.0,41776369.0,2531224,4867405,A,8610938,444136,227695,3,44365015,3258673,100%,0,0,0,否,19134747,3519240,未命中,未命中,未命中,正常,154813,74975,43244,否,否,餐饮业,广州分行
False,否,测试企业_18_优质有限公司,合资,2012,A,0.1765,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",39267809.0,32244068.0,3487090,7023741,A,5755253,1860338,449123,4,15021764,2755403,100%,0,0,0,否,4326523,849819,未命中,未命中,未命中,正常,268696,103120,33025,否,否,交通运输,北京分行
False,否,测试企业_19_优质有限公司,合资,2019,A,0.1218,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",16098688.0,11493793.0,2366150,4604895,B,4177081,1359056,361161,2,47260358,2731283,100%,0,0,0,否,11765830,1181960,未命中,未命中,未命中,正常,309523,54666,60026,否,否,交通运输,北京分行
False,否,测试企业_20_优质有限公司,民营,2016,AA,0.0699,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",28528517.0,24042766.0,2327482,4485751,B,9673184,1772279,240299,2,27421002,1510646,100%,0,0,0,否,17435046,6653931,未命中,未命中,未命中,正常,136271,59997,53454,否,否,计算机服务业,广州分行
False,否,测试企业_21_优质有限公司,合资,2022,AA,0.0373,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",17672877.0,13967374.0,1893859,3705503,B,3861264,1483137,418172,1,37979735,680424,100%,0,0,0,否,10511799,1697111,未命中,未命中,未命中,正常,69530,19015,13228,否,否,餐饮业,广州分行
False,否,测试企业_22_优质有限公司,国有,2013,AA,0.0954,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",49559547.0,38884207.0,5293039,10675340,B,6685408,1051575,339363,3,17448273,1212295,100%,0,0,0,否,12510679,3808137,未命中,未命中,未命中,正常,461934,63693,117930,否,否,制造业,成都分行
False,否,测试企业_23_优质有限公司,外资,2016,AA,0.1539,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",20699899.0,14177934.0,3351368,6521965,A,2425330,1927598,59118,1,48066626,4182746,100%,0,0,0,否,15215606,4429291,未命中,未命中,未命中,正常,277891,94350,52374,否,否,餐饮业,成都分行
False,否,测试企业_24_优质有限公司,国有,2021,AA,0.1426,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",29994866.0,21579229.0,4142983,8415637,B,4598508,600675,149784,3,40398545,2710713,100%,0,0,0,否,11605878,2007770,未命中,未命中,未命中,正常,456050,206669,95070,否,否,建筑业,广州分行
False,否,测试企业_25_优质有限公司,外资,2016,A,0.0135,否,贷后检查：企业订单量稳定，现金流充裕。,39662506.0,24963634.0,7325194,14698872,B,4712228,1672385,414197,2,36728679,3033916,100%,0,0,0,否,15017205,5220188,未命中,未命中,未命中,正常,198356,77390,22349,否,否,计算机服务业,广州分行
False,否,测试企业_26_优质有限公司,国有,2020,AAA,0.0881,否,贷后检查：企业近期经营正常，无异常风险信号。,6525058.0,4224675.0,1235975,2300383,B,1793303,852200,167891,4,30934828,3724812,100%,0,0,0,否,17800647,2322128,未命中,未命中,未命中,正常,70309,21724,24418,否,否,计算机服务业,广州分行
False,否,测试企业_27_优质有限公司,合资,2019,A,0.1633,否,贷后检查：企业近期经营正常，无异常风险信号。,36204974.0,22339820.0,6832914,13865154,B,4324919,1574385,301540,1,39413245,3242647,100%,0,0,0,否,16300512,3398776,未命中,未命中,未命中,正常,493748,246658,187160,否,否,建筑业,北京分行
False,否,测试企业_28_优质有限公司,外资,2012,A,0.0713,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",34564937.0,26310374.0,4222554,8254563,B,9969627,1045948,292663,2,20627552,982163,100%,0,0,0,否,10481853,4130266,未命中,未命中,未命中,正常,253262,37042,58066,否,否,餐饮业,深圳分行
False,否,测试企业_29_优质有限公司,外资,2019,AA,0.0693,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",20628286.0,13831276.0,3379712,6797010,A,9759817,572426,95333,3,38191299,1297436,100%,0,0,0,否,13945629,5128003,未命中,未命中,未命中,正常,290876,80163,85111,否,否,建筑业,深圳分行
False,否,测试企业_30_优质有限公司,民营,2020,AAA,0.0977,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",11405693.0,9517855.0,1011776,1887838,B,4368595,955276,496312,1,8351549,3815168,100%,0,0,0,否,17159669,2866404,未命中,未命中,未命中,正常,304483,48005,117075,否,否,交通运输,深圳分行
False,否,测试企业_31_优质有限公司,外资,2010,A,0.1372,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",11200661.0,6909490.0,2070594,4291171,A,2996618,642516,171575,3,13031312,1000902,100%,0,0,0,否,1729145,375663,未命中,未命中,未命中,正常,420711,49831,168274,否,否,餐饮业,北京分行
False,否,测试企业_32_优质有限公司,合资,2020,AAA,0.1739,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",45424132.0,35892408.0,4765465,9531724,B,3631839,450874,325626,4,9427293,1335492,100%,0,0,0,否,18822301,6741242,未命中,未命中,未命中,正常,290637,69397,70032,否,否,计算机服务业,深圳分行
False,否,测试企业_33_优质有限公司,合资,2010,AAA,0.0621,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",11832322.0,8951587.0,1419754,2880735,B,2545005,266751,313460,4,5127436,4345645,100%,0,0,0,否,3126404,1187600,未命中,未命中,未命中,正常,389379,142362,156035,否,否,餐饮业,深圳分行
False,否,测试企业_34_优质有限公司,外资,2021,AAA,0.1032,否,贷后检查：企业近期经营正常，无异常风险信号。,31632378.0,21393118.0,5155158,10239260,B,2295816,595275,79290,4,36020135,2921327,100%,0,0,0,否,16424493,3596560,未命中,未命中,未命中,正常,85967,36287,38300,否,否,建筑业,成都分行
False,否,测试企业_35_优质有限公司,合资,2021,A,0.0309,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",40071181.0,34741354.0,2692181,5329827,B,9512316,1956795,334191,4,39939745,1185342,100%,0,0,0,否,1277977,474327,未命中,未命中,未命中,正常,412817,85125,94386,否,否,餐饮业,广州分行
False,否,测试企业_36_优质有限公司,外资,2016,AAA,0.0184,否,贷后检查：企业订单量稳定，现金流充裕。,11931596.0,9085062.0,1456384,2846534,A,9873570,964045,57434,1,13592949,4234455,100%,0,0,0,否,5440877,1766139,未命中,未命中,未命中,正常,229681,107330,68139,否,否,计算机服务业,深圳分行
True,是,测试企业_37_风险有限公司,国有,2022,B,0.7546,是,贷后检查：企业实际控制人失联，风险陡增。,5427294.0,6422111.0,-426488,-994817,C,835,-95857,3910,8,31927620,2838181,58%,2,6,681210,是,10346999,10236101,未命中,命中,未命中,高风险,434032,359202,369167,是,是,制造业,成都分行
False,否,测试企业_38_优质有限公司,合资,2011,A,0.0234,否,贷后检查：企业订单量稳定，现金流充裕。,42989195.0,31969499.0,5421190,11019696,A,4889123,142307,167682,1,28877502,3556891,100%,0,0,0,否,4120689,1471359,未命中,未命中,未命中,正常,458787,184978,219125,否,否,餐饮业,成都分行
False,否,测试企业_39_优质有限公司,合资,2017,AA,0.0593,否,贷后检查：企业订单量稳定，现金流充裕。,34956540.0,31043637.0,1955305,3912903,B,6535258,659163,485064,4,10220412,4007018,100%,0,0,0,否,17368382,5307823,未命中,未命中,未命中,正常,270744,58588,132306,否,否,制造业,广州分行
False,否,测试企业_40_优质有限公司,外资,2012,AA,0.0183,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",25265641.0,21420919.0,1897588,3844722,A,2543623,783836,358662,4,36440765,2448572,100%,0,0,0,否,14235029,4245558,未命中,未命中,未命中,正常,204036,73975,34908,否,否,制造业,成都分行
True,是,测试企业_41_风险有限公司,合资,2020,CC,0.5788,是,贷后检查：企业存在延迟付息情况，需关注。,39506110.0,49872242.0,-5086108,-10366132,D,36454,-215778,3223,7,41683735,3470817,52%,3,4,386178,是,1113556,942087,命中,命中,未命中,高风险,111019,94417,97114,是,是,交通运输,北京分行
False,否,测试企业_42_优质有限公司,国有,2011,A,0.1732,否,贷后检查：企业订单量稳定，现金流充裕。,31879175.0,27212683.0,2286159,4666492,A,2626938,804887,129403,2,41393612,3799539,100%,0,0,0,否,14024307,3472906,未命中,未命中,未命中,正常,282187,123248,60946,否,否,批发零售,北京分行
False,否,测试企业_43_优质有限公司,外资,2011,A,0.1884,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",23279764.0,19738282.0,1834615,3541482,A,9559355,1407384,404121,2,5739507,1198308,100%,0,0,0,否,19572395,4969495,未命中,未命中,未命中,正常,303155,122396,86280,否,否,制造业,深圳分行
False,否,测试企业_44_优质有限公司,国有,2020,AA,0.0339,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",29249950.0,25206720.0,2041131,4043230,B,4126605,461458,130195,2,28800509,3353883,100%,0,0,0,否,11541803,4487926,未命中,未命中,未命中,正常,265412,55712,63508,否,否,批发零售,深圳分行
True,是,测试企业_45_风险有限公司,国有,2014,CC,0.6823,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。",26717505.0,29437307.0,-1383305,-2719802,D,40325,-279677,2723,10,14635831,2762343,79%,1,3,907338,是,19075012,16031547,命中,命中,命中,高风险,354487,310768,306666,否,否,建筑业,深圳分行
False,否,测试企业_46_优质有限公司,合资,2019,A,0.1735,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",28710727.0,20233007.0,4265424,8477720,B,1538361,1137807,86975,4,30213150,2406540,100%,0,0,0,否,19064492,5827164,未命中,未命中,未命中,正常,161559,64954,73998,否,否,制造业,深圳分行
False,否,测试企业_47_优质有限公司,外资,2011,AA,0.1789,否,贷后检查：企业近期经营正常，无异常风险信号。,23765825.0,14592740.0,4631344,9173085,B,6086307,1236160,78914,1,16592799,3414398,100%,0,0,0,否,17141609,2098335,未命中,未命中,未命中,正常,107573,11901,28539,否,否,计算机服务业,广州分行
False,否,测试企业_48_优质有限公司,外资,2011,AA,0.0409,否,贷后检查：企业订单量稳定，现金流充裕。,13105301.0,10022596.0,1501143,3082705,B,7015644,677675,236262,2,6815361,3536871,100%,0,0,0,否,13595279,2018058,未命中,未命中,未命中,正常,386227,129097,76004,否,否,建筑业,北京分行
True,是,测试企业_49_风险有限公司,合资,2013,C,0.8396,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业存在延迟付息情况，需关注。",37688555.0,36773581.0,431321,914974,D,32020,-382815,1241,8,17749970,942542,59%,5,10,560190,是,7276092,7137239,命中,命中,命中,高风险,120877,103103,107694,否,是,计算机服务业,深圳分行
False,否,测试企业_50_优质有限公司,国有,2012,AA,0.1582,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",47997370.0,42376403.0,2788709,5620967,A,9696350,1935379,215015,3,11846930,4383073,100%,0,0,0,否,10792708,3389335,未命中,未命中,未命中,正常,167148,56609,56574,否,否,餐饮业,上海分行
False,否,测试企业_51_优质有限公司,国有,2014,A,0.0496,否,贷后检查：企业订单量稳定，现金流充裕。,15099345.0,11847107.0,1675107,3252238,B,3345062,1225770,357712,2,34124137,4549925,100%,0,0,0,否,2886381,1114844,未命中,未命中,未命中,正常,477658,77239,120824,否,否,计算机服务业,深圳分行
False,否,测试企业_52_优质有限公司,合资,2014,A,0.0578,否,贷后检查：企业近期经营正常，无异常风险信号。,7480876.0,5201002.0,1084110,2279874,B,8630280,681553,497408,3,11914498,4894655,100%,0,0,0,否,3596917,1033335,未命中,未命中,未命中,正常,70125,32560,22145,否,否,计算机服务业,成都分行
False,否,测试企业_53_优质有限公司,国有,2019,AAA,0.0976,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",32863652.0,19784763.0,6525192,13078889,B,6312881,117625,440213,1,16491703,629953,100%,0,0,0,否,10226640,2301826,未命中,未命中,未命中,正常,450271,189481,47163,否,否,计算机服务业,北京分行
True,是,测试企业_54_风险有限公司,外资,2017,B,0.7005,是,贷后检查：企业存在延迟付息情况，需关注。,14595459.0,19563319.0,-2432278,-4967860,D,16772,-308676,1545,6,24256283,4233745,71%,5,4,784350,是,9114004,8078938,未命中,命中,命中,高风险,79073,71051,68350,是,是,交通运输,广州分行
True,是,测试企业_55_风险有限公司,民营,2014,C,0.7757,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业库存积压，销售回款放缓。",20644513.0,21623656.0,-561380,-979143,C,22466,-386773,2257,5,31077019,4696683,61%,3,7,935449,是,19136263,15764553,未命中,命中,命中,高风险,186870,166237,150566,否,否,批发零售,上海分行
True,是,测试企业_56_风险有限公司,合资,2018,B,0.7282,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业存在延迟付息情况，需关注。",27971376.0,26567903.0,620997,1403473,D,48409,-147768,3714,5,23763359,4191932,56%,1,6,699648,是,11016371,10235441,命中,命中,命中,高风险,351520,284199,305425,是,是,计算机服务业,深圳分行
False,否,测试企业_57_优质有限公司,合资,2013,AAA,0.1195,否,贷后检查：企业订单量稳定，现金流充裕。,41702120.0,36015754.0,2942466,5686366,B,9629031,1439320,437007,4,27672315,949471,100%,0,0,0,否,17067092,4883213,未命中,未命中,未命中,正常,416826,54172,80051,否,否,计算机服务业,广州分行
True,是,测试企业_58_风险有限公司,外资,2016,B,0.8982,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业存在延迟付息情况，需关注。",5688505.0,8229992.0,-1265994,-2541487,D,38580,-300532,381,6,26672479,3609764,50%,1,8,177408,是,8159573,6743986,命中,命中,命中,高风险,393637,378606,387442,否,是,计算机服务业,上海分行
False,否,测试企业_59_优质有限公司,国有,2020,A,0.1815,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",22753378.0,18277745.0,2264293,4475633,B,2269247,440763,311703,3,13298880,1861022,100%,0,0,0,否,3181801,1099220,未命中,未命中,未命中,正常,182809,54534,63917,否,否,餐饮业,深圳分行
False,否,测试企业_60_优质有限公司,国有,2011,AAA,0.145,否,贷后检查：企业订单量稳定，现金流充裕。,25019979.0,16353583.0,4394188,8666396,A,7655427,1673686,338519,1,46219188,4613233,100%,0,0,0,否,8001038,2433730,未命中,未命中,未命中,正常,97297,42531,43971,否,否,计算机服务业,深圳分行
False,否,测试企业_61_优质有限公司,民营,2021,AAA,0.1176,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",9068339.0,7527575.0,738603,1540764,B,2146592,1834623,454691,3,48281275,4808320,100%,0,0,0,否,15140569,2359249,未命中,未命中,未命中,正常,499524,76889,209030,否,否,餐饮业,深圳分行
False,否,测试企业_62_优质有限公司,外资,2017,AA,0.1209,否,贷后检查：企业近期经营正常，无异常风险信号。,24270980.0,21699682.0,1352671,2571298,A,9985847,1066921,442245,4,48239524,2980255,100%,0,0,0,否,12637800,3813172,未命中,未命中,未命中,正常,453992,117832,61056,否,否,计算机服务业,北京分行
False,否,测试企业_63_优质有限公司,外资,2022,AAA,0.1246,否,贷后检查：企业近期经营正常，无异常风险信号。,10793840.0,6565717.0,2162694,4228123,B,2202615,1404468,196262,3,45195213,1879836,100%,0,0,0,否,10503288,3707403,未命中,未命中,未命中,正常,495499,114015,199945,否,否,批发零售,成都分行
False,否,测试企业_64_优质有限公司,国有,2013,AA,0.0786,否,贷后检查：企业近期经营正常，无异常风险信号。,25801295.0,20148614.0,2739472,5652681,B,7432841,1363572,156514,3,21087261,1519192,100%,0,0,0,否,8517703,1117453,未命中,未命中,未命中,正常,108527,53908,49200,否,否,餐饮业,成都分行
False,否,测试企业_65_优质有限公司,外资,2015,AA,0.096,否,贷后检查：企业近期经营正常，无异常风险信号。,11514938.0,8223261.0,1668341,3291677,B,6106480,1174477,192491,3,45918550,1892255,100%,0,0,0,否,17205770,6362912,未命中,未命中,未命中,正常,495339,165235,224056,否,否,计算机服务业,北京分行
False,否,测试企业_66_优质有限公司,国有,2015,AAA,0.0287,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",10268642.0,8459816.0,925807,1808826,A,9934590,1891876,62316,3,49814234,3016105,100%,0,0,0,否,4253097,563529,未命中,未命中,未命中,正常,69725,23703,17469,否,否,计算机服务业,北京分行
False,否,测试企业_67_优质有限公司,合资,2020,AA,0.1684,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",18277798.0,13703382.0,2248149,4574416,B,7041138,592361,434970,2,24345006,2403750,100%,0,0,0,否,7757417,2914415,未命中,未命中,未命中,正常,270634,76114,117313,否,否,建筑业,广州分行
False,否,测试企业_68_优质有限公司,民营,2021,AA,0.0251,否,贷后检查：企业订单量稳定，现金流充裕。,6112774.0,4842616.0,700716,1270158,A,3758058,560257,147614,2,39661219,4636239,100%,0,0,0,否,7670689,2728570,未命中,未命中,未命中,正常,104075,49100,13671,否,否,餐饮业,深圳分行
False,否,测试企业_69_优质有限公司,外资,2013,A,0.1515,否,贷后检查：企业近期经营正常，无异常风险信号。,35159073.0,27164725.0,4072506,7994348,B,4832518,936376,80857,2,5906760,623907,100%,0,0,0,否,10417491,1239637,未命中,未命中,未命中,正常,63695,18528,6839,否,否,制造业,北京分行
False,否,测试企业_70_优质有限公司,民营,2013,AA,0.1244,否,贷后检查：企业近期经营正常，无异常风险信号。,8631995.0,5949725.0,1315934,2682270,B,9282045,457780,187500,4,43649554,3377751,100%,0,0,0,否,12069969,2868716,未命中,未命中,未命中,正常,490885,202210,111137,否,否,计算机服务业,广州分行
True,是,测试企业_71_风险有限公司,民营,2021,C,0.6498,是,贷后检查：企业实际控制人失联，风险陡增。,40944188.0,50463682.0,-4745538,-9519494,D,20777,-292755,1731,7,33178455,829698,69%,2,9,927993,是,16968452,14481688,命中,命中,命中,高风险,110265,106893,105275,否,是,批发零售,深圳分行
False,否,测试企业_72_优质有限公司,民营,2010,A,0.113,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",38265329.0,27395468.0,5404031,10869861,A,6923325,1108244,328043,3,17730904,1174484,100%,0,0,0,否,14840147,5027351,未命中,未命中,未命中,正常,182216,65112,72980,否,否,交通运输,广州分行
False,否,测试企业_73_优质有限公司,合资,2018,A,0.0251,否,贷后检查：企业订单量稳定，现金流充裕。,1002398.0,855149.0,101895,147249,B,1152842,610705,430675,3,13795096,922163,100%,0,0,0,否,7931371,1937560,未命中,未命中,未命中,正常,195125,24172,41527,否,否,交通运输,北京分行
False,否,测试企业_74_优质有限公司,合资,2011,AA,0.0622,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",1703057.0,1454169.0,75885,248888,A,8562696,1978775,270473,4,14667318,572046,100%,0,0,0,否,1212249,413302,未命中,未命中,未命中,正常,300496,119258,121608,否,否,交通运输,上海分行
False,否,测试企业_75_优质有限公司,合资,2021,A,0.0772,否,贷后检查：企业订单量稳定，现金流充裕。,34563880.0,26799254.0,3911943,7764626,B,8271872,1886049,314855,1,38956123,3458612,100%,0,0,0,否,10959545,2019391,未命中,未命中,未命中,正常,440491,141899,117694,否,否,批发零售,深圳分行
False,否,测试企业_76_优质有限公司,合资,2016,A,0.0348,否,贷后检查：企业订单量稳定，现金流充裕。,30992001.0,22599942.0,4261151,8392059,B,5554697,1004375,309442,3,32958589,1492274,100%,0,0,0,否,2220837,488909,未命中,未命中,未命中,正常,254338,98674,111566,否,否,批发零售,北京分行
False,否,测试企业_77_优质有限公司,合资,2015,AA,0.0939,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",12886410.0,8624529.0,2045815,4261881,B,7770248,1002539,88191,2,32023796,2358164,100%,0,0,0,否,1816140,585246,未命中,未命中,未命中,正常,195606,34264,58223,否,否,制造业,上海分行
