is_risky,label,entityname,nature,firstcreditx_year,cred_level_desc,threshold,risk_flag,check_result,corp_oper_income_24m,corp_oper_expns_24m,corp_oper_diff_12m,corp_oper_diff_24m,taxes_level_cd,corp_curr_fin_asset_bal,corp_curr_fin_asset_bal_diff,total_avg_depst_bal_3m,n_ph_num4,n_ph_amt4,n_ph_amt2,unpayoff_mg_ratio,rep_overdue_cnt_3m,rep_overdue_cnt_24m,corp_curr_lab_amt,flag_8,creditamt,amtused,n_u0343_hit,n_ph_amt1_hit,n_ph_amt2_hit,tj_result,rep_crdt_card_limit,rep_crdt_card_avg_limit_6m,rep_crdt_card_used_limit,reserve_8,down30,industry_cd_desc,branchname
False,否,测试企业_32_优质有限公司,国有,2021,A,0.1837,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",46346234.0,38521311.0,3963046,7824923,B,7657017,163959,177203,3,32937425,4408728,100%,0,0,0,否,12768675,1899533,未命中,未命中,未命中,正常,225311,70473,98681,否,否,交通运输,北京分行
False,否,测试企业_33_优质有限公司,合资,2019,AAA,0.1438,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",10633784.0,8276609.0,1221449,2357175,B,6897570,104253,242966,2,5734133,3048476,100%,0,0,0,否,17766937,6708704,未命中,未命中,未命中,正常,86923,21564,24188,否,否,交通运输,北京分行
False,否,测试企业_34_优质有限公司,合资,2018,AA,0.0862,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",32908132.0,20512827.0,6139307,12395305,A,4358454,1520869,372621,4,25422921,791852,100%,0,0,0,否,15078324,5243720,未命中,未命中,未命中,正常,442811,114742,97113,否,否,餐饮业,上海分行
False,否,测试企业_35_优质有限公司,国有,2019,AAA,0.1839,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",15031365.0,12146408.0,1470635,2884957,A,7482263,530326,298658,2,6465912,3665168,100%,0,0,0,否,2565033,897476,未命中,未命中,未命中,正常,148350,17936,58818,否,否,交通运输,广州分行
False,否,测试企业_36_优质有限公司,外资,2018,AA,0.1325,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",30420225.0,25975142.0,2201725,4445083,A,2518490,1370543,140005,2,14808409,4132495,100%,0,0,0,否,4430907,774290,未命中,未命中,未命中,正常,160758,45084,21359,否,否,制造业,广州分行
False,否,测试企业_37_优质有限公司,合资,2013,AAA,0.1036,否,贷后检查：企业订单量稳定，现金流充裕。,7099652.0,6182277.0,506617,917375,A,1493640,511967,317703,3,23209168,1367700,100%,0,0,0,否,4441519,1028562,未命中,未命中,未命中,正常,377290,86351,85069,否,否,计算机服务业,成都分行
True,是,测试企业_38_风险有限公司,国有,2014,CC,0.6372,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业存在延迟付息情况，需关注。",4036126.0,4369312.0,-255863,-333186,D,21265,-139818,1294,6,49303736,4306186,71%,4,8,872695,是,8388729,7128704,未命中,未命中,未命中,高风险,489082,477202,462121,是,否,计算机服务业,成都分行
True,是,测试企业_39_风险有限公司,外资,2021,B,0.5651,是,"贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业涉及诉讼，已冻结部分账户。",15365023.0,22444066.0,-3572559,-7079043,D,32388,-320448,285,6,19155659,1727144,68%,4,4,355643,是,6954684,5949967,命中,命中,未命中,高风险,170736,149984,143817,是,否,批发零售,广州分行
False,否,测试企业_40_优质有限公司,合资,2014,AA,0.0715,否,贷后检查：企业订单量稳定，现金流充裕。,13627574.0,10786132.0,1513416,2841442,A,9986185,921554,264556,3,30933547,1067490,100%,0,0,0,否,2163865,336425,未命中,未命中,未命中,正常,377010,175497,60190,否,否,建筑业,成都分行
False,否,测试企业_41_优质有限公司,民营,2019,AA,0.0345,否,贷后检查：企业订单量稳定，现金流充裕。,17211601.0,13520270.0,1819635,3691331,B,9003444,1677021,123853,4,8541225,4294596,100%,0,0,0,否,4267604,760475,未命中,未命中,未命中,正常,203469,39566,61780,否,否,建筑业,成都分行
False,否,测试企业_42_优质有限公司,国有,2018,AA,0.0164,否,贷后检查：企业订单量稳定，现金流充裕。,32146053.0,28325559.0,1910157,3820494,A,9858833,1948657,417957,1,20728638,3767973,100%,0,0,0,否,5120237,1291975,未命中,未命中,未命中,正常,373570,59570,90696,否,否,批发零售,上海分行
True,是,测试企业_43_风险有限公司,国有,2015,B,0.6303,是,"贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业实际控制人失联，风险陡增。",41092437.0,47185920.0,-3129779,-6093483,C,42712,-145084,950,10,19194149,2428622,61%,2,7,755188,是,17741368,15256045,未命中,命中,命中,高风险,446230,441156,360504,否,是,交通运输,北京分行
False,否,测试企业_44_优质有限公司,国有,2019,AA,0.0685,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",19407575.0,14993085.0,2290569,4414490,B,6940364,1503275,268583,2,10845849,4246448,100%,0,0,0,否,1399373,385966,未命中,未命中,未命中,正常,92957,44696,11258,否,否,餐饮业,成都分行
False,否,测试企业_45_优质有限公司,民营,2011,A,0.0781,否,贷后检查：企业近期经营正常，无异常风险信号。,49157524.0,34874870.0,7215510,14282654,B,3389008,758119,343748,3,12921349,3594632,100%,0,0,0,否,6656899,2151524,未命中,未命中,未命中,正常,379047,71381,173536,否,否,批发零售,广州分行
False,否,测试企业_46_优质有限公司,国有,2019,AAA,0.0433,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",22834780.0,17674573.0,2538530,5160207,B,9262902,315702,296601,3,11325015,2318150,100%,0,0,0,否,14034400,2192487,未命中,未命中,未命中,正常,461059,124650,213482,否,否,批发零售,成都分行
True,是,测试企业_47_风险有限公司,外资,2011,CC,0.806,是,"贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业实际控制人失联，风险陡增。",30229341.0,36760863.0,-3246711,-6531522,D,23250,-45970,467,8,22950894,3656611,78%,2,7,167824,是,12318858,10783797,未命中,命中,未命中,高风险,422461,354493,388646,否,否,交通运输,深圳分行
False,否,测试企业_48_优质有限公司,国有,2022,A,0.1544,否,贷后检查：企业近期经营正常，无异常风险信号。,47334990.0,35057667.0,6152910,12277323,A,9153891,199239,282598,2,42427755,3339176,100%,0,0,0,否,2952306,507850,未命中,未命中,未命中,正常,481377,125924,68257,否,否,批发零售,上海分行
False,否,测试企业_49_优质有限公司,国有,2015,A,0.0758,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",17993375.0,15740978.0,1215659,2252397,A,9490497,576257,400004,1,23539074,1845362,100%,0,0,0,否,12730581,1699593,未命中,未命中,未命中,正常,89441,17290,27681,否,否,批发零售,广州分行
True,是,测试企业_50_风险有限公司,合资,2018,C,0.6886,是,贷后检查：企业库存积压，销售回款放缓。,44054847.0,47037452.0,-1409562,-2982605,D,47945,-455929,2085,7,17580808,2743341,79%,2,10,933585,是,7064711,6010882,命中,命中,命中,高风险,348160,289723,326342,否,是,计算机服务业,广州分行
False,否,测试企业_51_优质有限公司,外资,2016,A,0.158,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",8755707.0,5520953.0,1519876,3234754,A,6333483,1391416,199578,3,9888247,3747432,100%,0,0,0,否,8053786,1866809,未命中,未命中,未命中,正常,416447,133877,175923,否,否,制造业,北京分行
False,否,测试企业_52_优质有限公司,国有,2021,AA,0.0344,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",49445956.0,32650648.0,8491121,16795308,A,8132272,798101,305967,3,10664245,1930290,100%,0,0,0,否,12001731,3624551,未命中,未命中,未命中,正常,227428,106822,86062,否,否,交通运输,广州分行
False,否,测试企业_53_优质有限公司,合资,2015,AA,0.0791,否,贷后检查：企业近期经营正常，无异常风险信号。,21331867.0,14260979.0,3626974,7070888,B,4238964,682331,77638,2,43518759,4074317,100%,0,0,0,否,4161134,800939,未命中,未命中,未命中,正常,211899,54513,35911,否,否,批发零售,广州分行
False,否,测试企业_54_优质有限公司,民营,2013,AA,0.124,否,贷后检查：企业近期经营正常，无异常风险信号。,4318898.0,3307574.0,473289,1011324,B,6685559,399170,312087,1,10904474,4807278,100%,0,0,0,否,2004117,385626,未命中,未命中,未命中,正常,277509,37406,35436,否,否,交通运输,深圳分行
False,否,测试企业_55_优质有限公司,合资,2018,AA,0.0472,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",22388961.0,17896999.0,2180384,4491962,A,5391505,1079573,108691,1,48335551,3163732,100%,0,0,0,否,11253195,4239313,未命中,未命中,未命中,正常,460754,219325,182084,否,否,计算机服务业,成都分行
False,否,测试企业_56_优质有限公司,民营,2019,AA,0.1252,否,贷后检查：企业近期经营正常，无异常风险信号。,37344768.0,27289455.0,5064769,10055313,B,7644549,1244522,113971,4,11131896,3180580,100%,0,0,0,否,17386461,6186188,未命中,未命中,未命中,正常,360196,91687,71441,否,否,餐饮业,广州分行
False,否,测试企业_57_优质有限公司,民营,2019,A,0.05,否,贷后检查：企业近期经营正常，无异常风险信号。,48361002.0,40925354.0,3740499,7435648,A,7898464,1343314,124440,2,8934924,2883533,100%,0,0,0,否,13210297,2324434,未命中,未命中,未命中,正常,347087,47238,64201,否,否,交通运输,广州分行
False,否,测试企业_58_优质有限公司,外资,2012,AAA,0.1042,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",10821294.0,8593594.0,1097264,2227700,B,2643626,1697160,473180,4,34200711,2606477,100%,0,0,0,否,2794714,463757,未命中,未命中,未命中,正常,283411,79267,121129,否,否,计算机服务业,广州分行
False,否,测试企业_59_优质有限公司,民营,2020,AAA,0.1605,否,贷后检查：企业近期经营正常，无异常风险信号。,25626394.0,19771383.0,2913422,5855011,A,3267690,350755,402585,3,20720773,1522044,100%,0,0,0,否,13562254,2746789,未命中,未命中,未命中,正常,263811,121913,52528,否,否,餐饮业,深圳分行
False,否,测试企业_60_优质有限公司,外资,2015,AA,0.0547,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",37157471.0,26855825.0,5139493,10301646,B,6906078,1938937,495664,1,15389705,1090569,100%,0,0,0,否,6153481,671261,未命中,未命中,未命中,正常,210511,69852,92060,否,否,制造业,广州分行
False,否,测试企业_61_优质有限公司,合资,2013,AA,0.1999,否,贷后检查：企业近期经营正常，无异常风险信号。,3266169.0,2460753.0,493032,805416,B,1070267,883090,394074,2,21908917,1789256,100%,0,0,0,否,14550712,4651631,未命中,未命中,未命中,正常,61330,21279,17835,否,否,建筑业,北京分行
False,否,测试企业_62_优质有限公司,合资,2020,AAA,0.18,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",26218523.0,19655947.0,3310051,6562576,B,2766412,254092,187383,3,33745441,4200790,100%,0,0,0,否,17096443,2377853,未命中,未命中,未命中,正常,492895,72786,64049,否,否,批发零售,深圳分行
False,否,测试企业_63_优质有限公司,民营,2021,AA,0.1349,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",16768716.0,12790345.0,2048624,3978371,B,1606917,208053,196448,2,29263178,4764864,100%,0,0,0,否,18089576,4110704,未命中,未命中,未命中,正常,336292,148537,36644,否,否,建筑业,广州分行
False,否,测试企业_64_优质有限公司,民营,2011,AA,0.1453,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",24293434.0,18685247.0,2872061,5608187,B,3820071,729412,219226,2,19147686,3306801,100%,0,0,0,否,9306686,3352750,未命中,未命中,未命中,正常,112614,12956,25956,否,否,餐饮业,成都分行
False,否,测试企业_65_优质有限公司,外资,2016,A,0.1759,否,贷后检查：企业订单量稳定，现金流充裕。,48447901.0,37601409.0,5443726,10846492,A,8809889,1406852,398463,3,26643354,2655637,100%,0,0,0,否,13704309,3459617,未命中,未命中,未命中,正常,464010,83009,137367,否,否,餐饮业,成都分行
True,是,测试企业_66_风险有限公司,合资,2016,C,0.752,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业实际控制人失联，风险陡增。",25626911.0,33661461.0,-3933399,-8034550,C,6581,-267391,4589,5,7846717,1935047,74%,5,3,872837,是,9577590,8364663,命中,命中,命中,高风险,353956,289990,310528,是,是,计算机服务业,广州分行
False,否,测试企业_67_优质有限公司,民营,2018,A,0.0409,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",29597434.0,18209466.0,5638270,11387968,A,3662008,1446308,312259,4,40683689,1895570,100%,0,0,0,否,5624789,1732820,未命中,未命中,未命中,正常,157332,59371,72336,否,否,批发零售,北京分行
False,否,测试企业_68_优质有限公司,国有,2012,A,0.1576,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",25107268.0,15205698.0,5002188,9901570,A,1734511,797271,162985,4,48479960,1426562,100%,0,0,0,否,14795667,5237979,未命中,未命中,未命中,正常,294528,76577,110032,否,否,批发零售,深圳分行
False,否,测试企业_69_优质有限公司,国有,2016,A,0.1062,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",43849390.0,38147682.0,2808674,5701708,B,6202102,1320680,284629,4,25720914,1587852,100%,0,0,0,否,13789986,4803136,未命中,未命中,未命中,正常,479040,89748,186927,否,否,制造业,上海分行
True,是,测试企业_70_风险有限公司,合资,2018,B,0.6465,是,贷后检查：企业存在延迟付息情况，需关注。,44566086.0,50990147.0,-3159181,-6424061,D,1076,-37277,2100,5,11687943,1913525,67%,3,5,619810,是,6671955,6082139,未命中,命中,命中,高风险,489271,424178,477085,是,是,计算机服务业,成都分行
False,否,测试企业_71_优质有限公司,国有,2020,AAA,0.0346,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",41985569.0,31774382.0,5069197,10211187,A,3677832,718242,294472,1,6302759,4561792,100%,0,0,0,否,12366885,3947794,未命中,未命中,未命中,正常,306789,117272,127859,否,否,计算机服务业,上海分行
False,否,测试企业_72_优质有限公司,合资,2017,AA,0.1577,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",20160366.0,18124893.0,1020477,2035473,B,9627610,759150,392860,2,21355444,873301,100%,0,0,0,否,15343289,4216181,未命中,未命中,未命中,正常,391819,43416,129101,否,否,建筑业,成都分行
False,否,测试企业_73_优质有限公司,民营,2010,A,0.0149,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",39196180.0,27711429.0,5820191,11484751,A,5401168,350309,423640,4,12058621,4410186,100%,0,0,0,否,16181993,5364176,未命中,未命中,未命中,正常,434849,96732,87211,否,否,建筑业,广州分行
False,否,测试企业_74_优质有限公司,民营,2020,A,0.0585,否,贷后检查：企业订单量稳定，现金流充裕。,48132465.0,36271102.0,5833887,11861363,A,4400611,1721243,155974,1,18460189,2169757,100%,0,0,0,否,1054544,256816,未命中,未命中,未命中,正常,219018,25775,89505,否,否,建筑业,广州分行
False,否,测试企业_75_优质有限公司,民营,2011,A,0.0458,否,贷后检查：企业订单量稳定，现金流充裕。,41032260.0,36739126.0,2209946,4293134,B,7681444,1668133,476974,2,30283589,3621768,100%,0,0,0,否,12085433,4567904,未命中,未命中,未命中,正常,400840,107451,51273,否,否,计算机服务业,上海分行
