is_risky,label,entityname,nature,firstcreditx_year,cred_level_desc,threshold,risk_flag,check_result,corp_oper_income_24m,corp_oper_expns_24m,corp_oper_diff_12m,corp_oper_diff_24m,taxes_level_cd,corp_curr_fin_asset_bal,corp_curr_fin_asset_bal_diff,total_avg_depst_bal_3m,n_ph_num4,n_ph_amt4,n_ph_amt2,unpayoff_mg_ratio,rep_overdue_cnt_3m,rep_overdue_cnt_24m,corp_curr_lab_amt,flag_8,creditamt,amtused,n_u0343_hit,n_ph_amt1_hit,n_ph_amt2_hit,tj_result,rep_crdt_card_limit,rep_crdt_card_avg_limit_6m,rep_crdt_card_used_limit,reserve_8,down30,industry_cd_desc,branchname
False,否,测试企业_23_优质有限公司,外资,2016,AAA,0.188,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",12414762.0,9100930.0,1602758,3313832,B,7089294,104623,397057,2,12507162,1499199,100%,0,0,0,否,6576860,1085580,未命中,未命中,未命中,正常,310912,106581,141973,否,否,交通运输,上海分行
True,是,测试企业_24_风险有限公司,国有,2018,C,0.6977,是,贷后检查：企业涉及诉讼，已冻结部分账户。,19637222.0,20722973.0,-635609,-1085751,C,40732,-86691,4827,7,8707057,2126803,51%,1,6,574884,是,11266137,9635710,命中,未命中,命中,高风险,51745,48826,51032,否,是,制造业,北京分行
False,否,测试企业_25_优质有限公司,外资,2016,AA,0.1603,否,贷后检查：企业订单量稳定，现金流充裕。,18013073.0,13702108.0,2113425,4310965,A,6969695,648652,288349,4,34175469,1587010,100%,0,0,0,否,2045890,248374,未命中,未命中,未命中,正常,498200,76779,86640,否,否,建筑业,北京分行
False,否,测试企业_26_优质有限公司,合资,2018,AAA,0.1721,否,贷后检查：企业近期经营正常，无异常风险信号。,6277717.0,4276373.0,1008197,2001344,A,8485914,540700,308344,3,29222744,3552143,100%,0,0,0,否,11933973,3916188,未命中,未命中,未命中,正常,88606,39544,11734,否,否,制造业,深圳分行
False,否,测试企业_27_优质有限公司,合资,2018,AA,0.1813,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",34848035.0,23066030.0,5851836,11782005,B,9266803,1432285,122361,3,35084315,3942287,100%,0,0,0,否,16366459,3479501,未命中,未命中,未命中,正常,73923,18001,14864,否,否,交通运输,北京分行
False,否,测试企业_28_优质有限公司,合资,2022,AAA,0.0807,否,贷后检查：企业近期经营正常，无异常风险信号。,10686109.0,9056982.0,841550,1629127,B,3678388,589075,137029,2,33884935,1511336,100%,0,0,0,否,12514112,2349440,未命中,未命中,未命中,正常,336603,135468,47243,否,否,制造业,深圳分行
False,否,测试企业_29_优质有限公司,外资,2011,AAA,0.1978,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",21673318.0,17875710.0,1938024,3797608,A,8277887,1159495,82279,2,41055056,1185519,100%,0,0,0,否,8005890,3182383,未命中,未命中,未命中,正常,350627,126593,169855,否,否,制造业,上海分行
False,否,测试企业_30_优质有限公司,国有,2010,AA,0.0286,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",12147618.0,10673622.0,742123,1473996,B,8849174,1078584,444119,1,44801145,4975260,100%,0,0,0,否,15598776,5461182,未命中,未命中,未命中,正常,222017,97078,82334,否,否,建筑业,上海分行
False,否,测试企业_31_优质有限公司,国有,2017,AAA,0.1554,否,贷后检查：企业近期经营正常，无异常风险信号。,38781962.0,25065711.0,6762495,13716251,B,2979901,589457,253880,2,19189480,4744724,100%,0,0,0,否,3191516,972446,未命中,未命中,未命中,正常,127078,49623,15451,否,否,制造业,广州分行
True,是,测试企业_32_风险有限公司,合资,2013,CC,0.868,是,贷后检查：企业库存积压，销售回款放缓。,49784658.0,62311048.0,-6202604,-12526390,D,7644,-102576,410,6,37689105,3359591,67%,3,7,885710,是,19776798,19339802,命中,命中,命中,高风险,271648,256719,229251,否,否,制造业,广州分行
True,是,测试企业_33_风险有限公司,国有,2011,C,0.5131,是,贷后检查：企业涉及诉讼，已冻结部分账户。,7971000.0,7553789.0,177874,417211,C,45178,-167313,2886,7,28310035,2262707,76%,3,7,832390,是,17623958,17339199,命中,命中,命中,高风险,256847,214139,213058,否,是,建筑业,北京分行
True,是,测试企业_34_风险有限公司,外资,2010,CC,0.5163,是,"贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。",10652262.0,9669813.0,566681,982449,D,1082,-370443,4869,6,38508819,2844672,68%,3,5,341524,是,6700780,5949159,未命中,命中,命中,高风险,144174,122609,117938,否,否,交通运输,上海分行
False,否,测试企业_35_优质有限公司,外资,2018,A,0.1036,否,贷后检查：企业近期经营正常，无异常风险信号。,9604960.0,8443252.0,670368,1161708,B,6605505,716657,213618,1,45632510,3852108,100%,0,0,0,否,15394752,2993030,未命中,未命中,未命中,正常,173223,25150,35204,否,否,批发零售,成都分行
False,否,测试企业_36_优质有限公司,民营,2019,AA,0.1612,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",44799134.0,31778879.0,6465543,13020255,B,2433283,1054631,430592,1,9773740,2038766,100%,0,0,0,否,7641461,1144121,未命中,未命中,未命中,正常,148683,34208,39013,否,否,批发零售,北京分行
False,否,测试企业_37_优质有限公司,民营,2016,AAA,0.0164,否,贷后检查：企业近期经营正常，无异常风险信号。,35228581.0,26526747.0,4377944,8701834,B,8241450,1187998,315129,2,34220848,4744987,100%,0,0,0,否,2255237,632215,未命中,未命中,未命中,正常,430836,162192,187934,否,否,制造业,深圳分行
False,否,测试企业_38_优质有限公司,合资,2013,AAA,0.1416,否,贷后检查：企业近期经营正常，无异常风险信号。,20859021.0,16775950.0,1977787,4083071,A,8660766,158436,468674,2,38592080,4989677,100%,0,0,0,否,9335934,1213953,未命中,未命中,未命中,正常,289926,112392,38481,否,否,计算机服务业,广州分行
False,否,测试企业_39_优质有限公司,合资,2015,A,0.0227,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",44546127.0,31498531.0,6537037,13047596,B,1941419,647292,359417,4,20879897,4586729,100%,0,0,0,否,5727672,1977449,未命中,未命中,未命中,正常,281369,66116,121734,否,否,批发零售,成都分行
False,否,测试企业_40_优质有限公司,合资,2014,A,0.1014,否,贷后检查：企业订单量稳定，现金流充裕。,3327751.0,2481706.0,460495,846045,A,8138218,1445087,476327,1,42584442,2563940,100%,0,0,0,否,14405098,2901216,未命中,未命中,未命中,正常,68732,8024,10972,否,否,批发零售,深圳分行
True,是,测试企业_41_风险有限公司,国有,2020,B,0.8383,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业存在延迟付息情况，需关注。",25505675.0,29689877.0,-2116821,-4184202,D,30302,-93753,3368,5,8610270,4497382,64%,5,4,209336,是,17170234,14485998,未命中,未命中,未命中,高风险,51954,48845,47870,否,是,餐饮业,北京分行
False,否,测试企业_42_优质有限公司,合资,2012,A,0.0115,否,贷后检查：企业近期经营正常，无异常风险信号。,49136226.0,33611806.0,7818260,15524420,B,3060162,1043738,109637,1,45553091,2281222,100%,0,0,0,否,14323933,2887654,未命中,未命中,未命中,正常,427308,210095,45233,否,否,计算机服务业,深圳分行
False,否,测试企业_43_优质有限公司,民营,2020,AAA,0.0699,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",27910910.0,18320122.0,4756659,9590788,B,3651352,148476,390330,2,24124169,1791340,100%,0,0,0,否,7787288,1124811,未命中,未命中,未命中,正常,391005,44810,68677,否,否,计算机服务业,深圳分行
False,否,测试企业_44_优质有限公司,国有,2015,AA,0.0356,否,贷后检查：企业近期经营正常，无异常风险信号。,10888757.0,9204258.0,752265,1684499,A,1622300,500608,473516,3,24319374,2998410,100%,0,0,0,否,4507951,948443,未命中,未命中,未命中,正常,474868,66566,183216,否,否,批发零售,广州分行
False,否,测试企业_45_优质有限公司,国有,2012,AAA,0.1369,否,贷后检查：企业订单量稳定，现金流充裕。,38638128.0,23762423.0,7429266,14875705,A,6665065,1815864,157079,1,12279632,1644894,100%,0,0,0,否,13695147,5080952,未命中,未命中,未命中,正常,176389,67834,29552,否,否,批发零售,成都分行
False,否,测试企业_46_优质有限公司,国有,2013,A,0.1195,否,贷后检查：企业近期经营正常，无异常风险信号。,40012296.0,29154365.0,5388946,10857931,B,1846052,1387124,101925,2,42577693,4641107,100%,0,0,0,否,18034138,5978415,未命中,未命中,未命中,正常,130715,25470,13899,否,否,批发零售,北京分行
False,否,测试企业_47_优质有限公司,民营,2019,AA,0.0273,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",31540830.0,24131178.0,3606397,7409652,A,8763123,1177029,337168,1,27495362,719409,100%,0,0,0,否,1562805,444480,未命中,未命中,未命中,正常,306004,134078,46146,否,否,制造业,成都分行
False,否,测试企业_48_优质有限公司,民营,2016,AAA,0.0938,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",41649451.0,34252637.0,3747152,7396814,B,1571742,1929956,171444,2,32275550,666332,100%,0,0,0,否,14952794,1652013,未命中,未命中,未命中,正常,291212,129267,66415,否,否,交通运输,广州分行
False,否,测试企业_49_优质有限公司,合资,2017,AA,0.1523,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",14322085.0,12580591.0,917042,1741494,B,2756655,200178,125366,1,39132878,4947908,100%,0,0,0,否,7525522,2997990,未命中,未命中,未命中,正常,388060,163633,60126,否,否,餐饮业,上海分行
False,否,测试企业_50_优质有限公司,合资,2015,AAA,0.0736,否,贷后检查：企业近期经营正常，无异常风险信号。,31470412.0,24822432.0,3308093,6647980,B,2826272,1127627,438278,1,47002294,4845895,100%,0,0,0,否,10699692,1251634,未命中,未命中,未命中,正常,475355,178792,232497,否,否,批发零售,广州分行
True,是,测试企业_51_风险有限公司,民营,2021,C,0.6449,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业库存积压，销售回款放缓。",32087290.0,32573660.0,-342424,-486370,C,42756,-384164,711,9,6389675,1709136,55%,4,4,299749,是,2726468,2343480,命中,命中,命中,高风险,466141,393404,405588,是,否,交通运输,北京分行
False,否,测试企业_52_优质有限公司,国有,2013,AA,0.0329,否,贷后检查：企业订单量稳定，现金流充裕。,47926438.0,41682418.0,3155718,6244020,A,8969131,1496339,65415,4,23396776,3695082,100%,0,0,0,否,14451264,4102217,未命中,未命中,未命中,正常,393415,89482,97272,否,否,制造业,北京分行
False,否,测试企业_53_优质有限公司,外资,2020,AAA,0.1883,否,贷后检查：企业订单量稳定，现金流充裕。,21569683.0,16682051.0,2462364,4887632,A,8690400,851480,450900,2,29717994,1112111,100%,0,0,0,否,17517236,2204237,未命中,未命中,未命中,正常,133601,41611,42259,否,否,餐饮业,深圳分行
True,是,测试企业_54_风险有限公司,合资,2020,B,0.6952,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业存在延迟付息情况，需关注。",38071953.0,50327005.0,-6195612,-12255052,C,32353,-91472,3537,6,29309353,3033241,56%,1,5,236769,是,8900400,8654629,命中,命中,命中,高风险,238158,216645,202032,否,否,制造业,北京分行
False,否,测试企业_55_优质有限公司,外资,2013,AA,0.1577,否,贷后检查：企业订单量稳定，现金流充裕。,15043190.0,12306154.0,1387548,2737036,B,4999912,842064,130830,4,16287218,2531143,100%,0,0,0,否,1652096,284196,未命中,未命中,未命中,正常,246735,62290,101907,否,否,交通运输,北京分行
False,否,测试企业_56_优质有限公司,国有,2013,A,0.1597,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",8005475.0,6544588.0,671046,1460887,B,8564019,232576,227230,1,41259039,2160998,100%,0,0,0,否,3659378,1194413,未命中,未命中,未命中,正常,100710,22784,18069,否,否,计算机服务业,北京分行
False,否,测试企业_57_优质有限公司,外资,2017,A,0.1423,否,贷后检查：企业订单量稳定，现金流充裕。,38320525.0,27705436.0,5319873,10615089,B,6729424,1659120,468172,2,5734929,3486089,100%,0,0,0,否,5741957,2163358,未命中,未命中,未命中,正常,464162,194902,140115,否,否,批发零售,广州分行
False,否,测试企业_58_优质有限公司,民营,2011,A,0.0549,否,贷后检查：企业订单量稳定，现金流充裕。,26410046.0,17524494.0,4511088,8885552,A,6641017,882434,336379,3,40594815,1219289,100%,0,0,0,否,18357153,3282955,未命中,未命中,未命中,正常,308436,98422,62733,否,否,计算机服务业,成都分行
False,否,测试企业_59_优质有限公司,合资,2014,AAA,0.0722,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",22452867.0,17549946.0,2512252,4902921,A,6616562,1247054,186338,4,10522338,950160,100%,0,0,0,否,15345692,3971530,未命中,未命中,未命中,正常,358988,77586,42883,否,否,批发零售,上海分行
False,否,测试企业_60_优质有限公司,合资,2015,A,0.0368,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",19172882.0,16717289.0,1167280,2455593,A,7554356,1640374,359983,1,45407486,3903720,100%,0,0,0,否,14864183,5281884,未命中,未命中,未命中,正常,458686,65090,137870,否,否,计算机服务业,上海分行
False,否,测试企业_61_优质有限公司,国有,2014,AAA,0.0966,否,贷后检查：企业近期经营正常，无异常风险信号。,10616489.0,7417721.0,1562516,3198768,A,7088749,487324,324787,1,23578336,4545447,100%,0,0,0,否,13544040,1857038,未命中,未命中,未命中,正常,79365,25565,23681,否,否,计算机服务业,北京分行
False,否,测试企业_62_优质有限公司,合资,2013,AAA,0.1176,否,贷后检查：企业订单量稳定，现金流充裕。,9592274.0,6234942.0,1689031,3357332,B,4373675,1225616,468097,4,25199805,961466,100%,0,0,0,否,15604127,1883998,未命中,未命中,未命中,正常,323342,92490,35718,否,否,批发零售,上海分行
False,否,测试企业_63_优质有限公司,国有,2014,A,0.1779,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",40078805.0,25124379.0,7566484,14954426,A,4381604,201742,179802,1,40227599,1195674,100%,0,0,0,否,4948897,1779480,未命中,未命中,未命中,正常,177158,57080,25356,否,否,制造业,广州分行
True,是,测试企业_64_风险有限公司,合资,2016,B,0.794,是,"贷后检查：企业库存积压，销售回款放缓。

贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业存在延迟付息情况，需关注。",8470835.0,11748300.0,-1714876,-3277465,C,34206,-199401,1502,8,43497130,3848514,57%,5,3,137354,是,2389902,2180916,未命中,未命中,未命中,高风险,298341,247912,241082,否,是,餐饮业,广州分行
True,是,测试企业_65_风险有限公司,外资,2017,CC,0.5305,是,"贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业实际控制人失联，风险陡增。",42521775.0,48124676.0,-2778844,-5602901,C,44501,-288860,2713,9,47698849,4321318,62%,2,6,667705,是,16171784,14750095,未命中,命中,命中,高风险,231684,212818,218792,否,是,交通运输,北京分行
True,是,测试企业_66_风险有限公司,合资,2019,C,0.5984,是,"贷后检查：企业存在延迟付息情况，需关注。

贷后检查：企业涉及诉讼，已冻结部分账户。

贷后检查：企业库存积压，销售回款放缓。",14430226.0,19718535.0,-2735527,-5288309,D,21392,-439430,4208,7,8070140,3913797,73%,4,4,641400,是,10594764,10412500,命中,命中,命中,高风险,363942,338643,344348,否,是,计算机服务业,广州分行
False,否,测试企业_67_优质有限公司,国有,2017,AAA,0.0843,否,贷后检查：企业订单量稳定，现金流充裕。,34119196.0,23723924.0,5098651,10395272,A,3718644,1807659,462193,1,42506222,4553014,100%,0,0,0,否,4448717,640547,未命中,未命中,未命中,正常,476501,173496,83393,否,否,建筑业,上海分行
False,否,测试企业_68_优质有限公司,外资,2014,AA,0.0823,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",24529951.0,21547532.0,1405795,2982419,A,8122243,1747644,242284,4,37374260,1777128,100%,0,0,0,否,14909894,2566223,未命中,未命中,未命中,正常,383359,65849,49208,否,否,交通运输,成都分行
False,否,测试企业_69_优质有限公司,外资,2011,A,0.0613,否,贷后检查：企业订单量稳定，现金流充裕。,45183663.0,30502042.0,7391365,14681621,B,7602884,1111593,333151,4,14392135,4705414,100%,0,0,0,否,17141686,5206982,未命中,未命中,未命中,正常,138129,22614,15372,否,否,交通运输,成都分行
False,否,测试企业_70_优质有限公司,民营,2018,AA,0.0833,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",15885118.0,11267954.0,2370585,4617164,A,2664298,806646,273105,2,23749493,1043549,100%,0,0,0,否,9065485,3037125,未命中,未命中,未命中,正常,389134,112063,119143,否,否,交通运输,上海分行
False,否,测试企业_71_优质有限公司,国有,2015,A,0.0682,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",36819302.0,23219927.0,6864903,13599375,A,3322736,1808926,109465,3,30928542,1236113,100%,0,0,0,否,3429582,1231459,未命中,未命中,未命中,正常,249726,101706,102823,否,否,餐饮业,北京分行
False,否,测试企业_72_优质有限公司,合资,2017,A,0.1176,否,贷后检查：企业订单量稳定，现金流充裕。,5262458.0,3499213.0,858271,1763245,A,6595478,499062,266090,3,27727813,3680584,100%,0,0,0,否,12651734,2627717,未命中,未命中,未命中,正常,131157,38692,44295,否,否,餐饮业,成都分行
False,否,测试企业_73_优质有限公司,合资,2016,AAA,0.0786,否,贷后检查：企业订单量稳定，现金流充裕。,5289711.0,3809707.0,644623,1480004,A,8129665,952050,350522,2,15390134,3034896,100%,0,0,0,否,16712011,2057115,未命中,未命中,未命中,正常,199525,52406,85331,否,否,交通运输,广州分行
True,是,测试企业_74_风险有限公司,外资,2010,CC,0.6378,是,"贷后检查：企业实际控制人失联，风险陡增。

贷后检查：企业涉及诉讼，已冻结部分账户。",30073911.0,40355547.0,-5200715,-10281636,C,43198,-376371,2109,5,32648407,4430736,57%,4,7,953706,是,18206883,17557211,命中,命中,未命中,高风险,70449,69305,61642,否,是,交通运输,深圳分行
False,否,测试企业_75_优质有限公司,合资,2020,AAA,0.0119,否,"贷后检查：企业近期经营正常，无异常风险信号。

贷后检查：企业订单量稳定，现金流充裕。",46918071.0,35564389.0,5629249,11353682,B,8855208,435642,241936,1,49864725,832152,100%,0,0,0,否,14159147,5617116,未命中,未命中,未命中,正常,482852,144761,111678,否,否,交通运输,上海分行
False,否,测试企业_76_优质有限公司,国有,2015,AAA,0.1035,否,"贷后检查：企业订单量稳定，现金流充裕。

贷后检查：企业近期经营正常，无异常风险信号。",41745246.0,33438216.0,4177101,8307030,B,8917743,872234,74617,3,24567935,528629,100%,0,0,0,否,10179893,1368596,未命中,未命中,未命中,正常,244013,32620,54248,否,否,建筑业,深圳分行
